text,is_racism,is_against
"jungkook de cabelo grande preto, unhas pintadas, piercings, tatuagens nos braços e não isso não é uma fanfic, jungkook realmente quer fazer tudo isso",0,0
@wxmermaid Conversei com o preto vei hoje e a história é diferente. Essa sua superstição ai tá tortona nada com nada,0,0
E eu como sempre esqueci o negócio dos Estóicos que o @nahorlopesjr ensinou pra gente  Mas corrigi com amor pq fiz varias criticas ao ser humano em fessor,0,0
"Como se só existisse muie santa na vida só pq a gnt passa por várias situações horríveis. Tem mta muie sem vergonha sim assim como tem homens, assim como existe policial bom e ruim, pastor bom e pastor ladrão, e assim vai... há pessoas boas e pessoas ruins e ponto final",0,0
"constantemente me vem essa vontade de investir num negócio de moda meu (tipo uma loja mesmo) mas aí me lembro do quão trabalhoso é lidar com pessoas, fornecedores, etc e deixo a ideia de lado",0,0
"Macaco-prego invade bar, pega faca e sobe em telhado de casa no Sertão da PB",0,0
Esse negócio parece um filme de terror,0,0
Depois de dormir três dias agarradinha no meu preto vou ter que dormir sozinha ☹️,0,0
"O racismo é um problema econômico e, como tal, combatê-lo deveria ser prioridade para todos os governos, independentemente de sua orientação ideológica.   https://t.co/AoqxgR2rvp",0,0
Borboleta Preta Significa que ela está lhe protegendo de energias eletromagnéticas negativas que você mesmo criou e atraiu pessoas e espíritos ruins,0,0
Eu sigo uma mina no Instagram que toda vez que ela posta aqueles negócio de fazer pergunta ela recebe um monte de elogio genérico de uns mongol fazendo rodeio pra não chamar de gostosa,0,0
eu to rushando 1984 pq não queria ficar muito tempo com ele mas esse negócio de ler livro rápido é broxante demais,0,0
"Tudo q eu assisto tenho vontade de fazer assisti ""la casa de papel"" queria virar ladrão agora comecei a assistir "" como vender drogas pela internet (rápido ) e já estou querendo vender drogas 😲💪🔥",0,0
"Assistam com atenção, grave bem todos os rostos que estão nesse palanque, grave esse vídeo no seu celular ou HD, assim vc garante qu3 não irá esquecer em quem não votar as próximas eleições. https://t.co/ABkjThNtG3",0,0
ia dar rt no negócio mas ele sumiu agora não consigo achar na tl,0,0
"@radsveluv o menino é trainee a 8 meses ja as suas favs debutaram, tem tres anos de carreira nas costas e ainda parece que vai dar teto preto nelas",0,0
"@senadorhumberto @LulaOficial Cara, vc NÃO cansa fe passar vergonha,  lula é o maior ladrão do Brasil, isso sim",0,0
"quem votou nele n vai deixar de apoiar pq ele lamentou a morte do cara que espancou a mulher grávida, pq ele eh machista, racista, falso cristão etc pois essas pessoas são iguais https://t.co/dWdiS2xoLv",0,0
"@edulf_ Gay, preta, pobre e Vegana!!! 😱😱😱 só falta dizer que é de esquerda!!!",1,0
"Limpei meu quarto hoje achei cabelo vermelho, preto grande pequeno kkkkkk",0,0
"@Leoni_a_jato Mc Reaça: Homem de bem traiu mulher, a amante ficou grávida e foi ESPANCADA até ficar a beira da morte! MC não conseguiu concluir o ""aborto"", cometeu suicídio. E é homenageado pelo presidente que não deu uma palavra quando o """"preto"""" levou 80 tiros do exército.",0,0
@wg_1898 Me pergunto pra que postar esses maluquetes falando do ladrão presidiário????,0,0
o jackson postou três vezes o negócio da bmw ou meu twitter ta bugado,0,0
@belairfry eu era do grupo dos góticos que saíam todo de preto e calça rasgada pra ir pra praça. hj são os kpopper de cabelo colorido,0,0
@maisesportsbr E depois o Brasil que é ladrão  Opa kkkkk,0,0
Veeemm amooorrr e traz a cor p que era preto e branco,0,0
"som de preto po 🎱  tô feliz demais, fortalece um trampo independente ae https://t.co/sX70UCuv04",0,0
vem amor e trás a cor pro que era preto e branco,0,0
Fui colar o negócio pra minha irmã,0,0
"Não adianta nada postar coisa de paz e amor, fazer yoga e os carai se você gosta de fazer inferno na vida dos outros 😊 neguin gosta de se fazer viu kkk",0,0
"Pra variar, mais um ato racista na FDSBC",0,0
Caralho eu vou ser o preto mais rico do mundo e foda-se quem duvidar  Fé,0,0
@mirandafabricio @valdocpereira @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
@PeixinhuDaMoon @BebesMoonkase @MoonKase eu tava procurando no negocio publico kjsksjksjkjjk não sei usar esse negócio :^,0,0
"@SaoPauloFC Vai ser difícil se unir, a torcida do São Paulo sempre quer alguém pra sacrificar, é tipo um culto ao deus do fracasso - enqto a diretoria e o leco vivem errando no planejamento e fazendo negócios suspeitos",0,0
"Hoje no Brasil impera o presidencialismo sem Presidente. O presidencialismo exige o exercício desta função. Não adianta dizer que Guedes comanda a economia. O governo é inviável, e não tem auto sustentação. Bolsonaro não governa o próprio governo, quanto mais o país.",0,0
Outra coisa que fico puta é quando to falando um negócio e a pessoa pergunta de novo três vezes e o negócio tá escrito TÁ ESCRITO PORRA,0,0
Meu dedo tá preto agr E eu vou sair pqp,0,0
"Jesus era anarquista Num era racista, jogado na pista Bebia vinho e chupava Madalena Respeitava as mina e fudia o sistema Tenta enganar falando de família Tá parecendo o Dória, rodeado de puta Broxa, todo de pedra",0,0
Nhycolas falando que o ladrão que roubou a uni cred deve tá em Dubai tomando gin kkkkkkk,0,0
Tá passando as conversa do Neymar na Record e tá um negócio sério Tô rindo igual uma filha da puta,0,0
"@Camilageorg Sabe qual será o seu papel no governo do Bozo? Voltar pra senzala, ele já deixou claro q não gosta nem de preto e nem de pobre, lamentável vc.",0,0
@giovanacoletta Comé que cê faz um negócio desses,0,0
"@SRigueiras história da minha aprovação no vestibular. Meu vô que sempre me disse ""estuda para não ser um fodido como eu"" me diz ""faculdade não tá com nada. Negócio é ser cantor sertanejo""... Ele acertou",0,0
@canalpedrugo @roogomes Preta 😍,0,0
@e_v_0 @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
"Vcs estão muito ligados em quantidade ou qualidade. O negócio é o ato, se a pessoa ranca uma florzinha no meio da rua e me dá, eu ja vou ser a pessoa mais feliz do mundo https://t.co/1uS3xVEw52",0,0
[3/6 17:08] preto meio branco: sua mãe me deu oi olhando p mim em [3/6 17:08] preto meio branco: é um avanço [3/6 17:08] preto meio branco: kkkkkkkkkkkkk  mano ajsksjsksj sla viu,0,0
"n aguento mais esse negócio de ouvir gemido todo dia, eu não transo e tenho q ouvir os outros transando",0,0
😡😡😡😡😡😡😡😡 TOMA  TOMA  TOMA 🌈⭐🌠⛄❄⚡🔛😈🆙 NEGÃO GOSTOSO DO CARALH* MAIS UM FÃ DO XVIDEIOS TOMANDO NO CU. QUANDO VI ESSE NEGÃO TODO MALHADO ACHEI QUE ELE IA ME ARREBENTA. PELO CONTRÁRIO NEGÃO GOSTOSO 😋⭐⭐🌈😡🆘⛅☁🐴🐮✔ https://t.co/5gRrGZBLVo,0,0
"@danielhesantos Ontem, onde tem restaurante na João Paulo 2, o negócio estava tenso. A mistura de calor, cheiro forte de lixo e falta de água.",0,0
"16. Seu voto é violento, homofóbico, racista, ignorante, vexaminoso, fascista, e o mundo inteiro avisou; 17. Seu voto é imperdoável; 18. Seu voto é inesquecível;",0,0
Pintei o cabelo só pra ir na #RESENHADOESQUADRÃO  depois lanço o preto de novo,0,0
"@vimsous GOSTOSA do CRL, você é uma deusa minha deusa, desgraçada de gostosa, preta do meu ódio vc é absurda de linda inferno disgraça rabuda",0,0
@AlbertoTeixei19 pagando de doido kkkkkkkkkkkk se veio do macaco viado,0,0
"aí, se eu fumasse maconha, eu acho que eu seria mais tranquilo, mais compreensivo e mais de boa com a vida. Seria tudo!! Menos uma coisa, sabe o quê? LADRÃO! kkk sabe por quê? Porque eu não teria disposição p roubar, dps q eu fumasse. kkkkk",0,0
Esse negócio que clicar no gif pra encaixar uma imagem é a moda mais idiota que o twitter já criou,0,0
Tem. Inclusive na minha adolescência eram os preferidos delas. Até hoje talvez. Mas na internet todo mundo gosta de preto né rs https://t.co/wuQDTipWdQ,0,0
o que fazer quando eu nem aprendi direito a editar os negócios mas já quero postar as coisas tuda da AU aksksksksajsk,0,0
"@EstadaoPolitica @jairbolsonaro É esse negócio de ser aprovado, ele não deve ser bom mesmo!",0,0
"Eu fico bem triste procurando a muito tempo ""Megalovania Versão Forró"" e só tem estilo acordeon e tu sabe muito bem que forró é mais que trocar o instrumento, tem o ritmo minha gente...  Tendo isso em mente, eu meio que fiz um negócio rapidão aqui... https://t.co/34N5C01Xdx",0,0
"""— Atlântida? — perguntou Jason.    — Ela é um mito — afirmou Percy.    — Hum… Mas nós não lidamos com mitos?    — Não, estou dizendo que é um mito inventado. Tipo, não é um verdadeiro mito real.""  parece o ""os monstros morrem mas nao morrem"" de O Ladrão de Raios",0,0
"@Allan0li_ Sim, eu sei, é desses ladrões que eu venho reclamando por um tempo já Eles são tranquilos até, o problema é que tem um warrior por mob que mata qualquer um da minha party em dois tapas e demora dois anos pra morrer Coincidentemente, todas as sidequests tão depois desse morro kkkk",0,0
Minha mãe com esse negócio de religião não quer deixar eu assistir Lúcifer,0,0
"@ChristianSouz A coisa tá preta , a coisa tá feia !!!",1,0
Pintei meu cabelo de preto kkk,0,0
@pezaaoed Já te falei kpeta preto vou estuda,0,0
minha mãe fez um negócio com gosto de morte aí eu fui fuçar na geladeira e tinha pizza de ontem obg meu deus sei que tu me sondas,0,0
"@LiliVieira9 @joicehasselmann @gleisi Defesa patológica é um bom termo para quem chama o Lula, preso sem provas, de ladrão e finge que não vê os ""rolos"" do capitão e dos filhos com os funcionários fantasmas dos seus gabinetes e com os milicianos. Sem contar a eleição desonesta da mamadeira de piroca",0,0
Tá passando as conversa do Neymar na Record e tá um negócio sério Tô rindo igual uma filha da puta lembrando dos meme,0,0
to chamando meus amigo pra sair e eles não quer só pq eu chamei pra sair agora é o negócio eh agora PRECISO DE GENTE ESPONTÂNEA VAMO VAMO,0,0
eu tô muito triste que o negócio de afinar o violão espanou e não sei como arrumar,0,0
esse negócio de autoestima é um bagulho mt sério eu entendo que existem pessoas q não se sentem bem consigo mesma pq eu já fui assim hj eu me sinto benzasso e quando eu falo q eu me acho lindo e foda é pq eu realmente me acho lindo e foda e não vejo problema nenhum em falar isso+,0,0
"meus sonhos tão muito aleatórios essas últimas semanas, primeiro o negócio do traficante e agora eu lavando o cabelo   QUEM SONHA QUE TÁ LAVANDO O CABELO ???????",0,0
@esmaelmorais E nem ser ladrão 😂,0,0
putz não é a bey que fala nessa parte né? é o macaco mas ta perfeita tbm https://t.co/y7RcVQa6HK,0,0
"Kkkk qual papo ideal a ser abordado com vc? — Ah eu não curto perguntinhas já planejadas não, e com segundas intenções pra cima de mim? Ah fala sério.. sou vacinada contra esses negócios.. quem quer não vem em cc não, põe a cara m… https://t.co/y5zBS2yJFm",0,0
@roxmo Quem é  esse ladrão de merenda pra falar alguma coisa contra o governo Bolsonaro ?,0,0
Gostaria de saber quem compra um negócio desse pra decorar a casa. Se for de um biológo ainda compreendo. Que mau gosto!! E isso na Zara Home🙈 https://t.co/TKp2G8gllD,0,0
"@turcorj @birobiorhaueh @folha Mas quem diria que ser bandido independe de ser homem, mulher, hetero, gay, branco, preto, etc... né? Ninguém iria imaginar.",0,0
o negócio nem é pra garota e ela tá se doendokk o mico,0,0
"Alckmin ataca Bolsonaro,  Maia aplaude e Doria fica com cara de paisagem! Cadê o Bolsodoria??? Aaaaaa já ganhou a eleição... Não precisa mais! https://t.co/NalbBoEY7x",0,0
"Um negócio q achava que nunca ia passar na vida era reclamar de privada com a tampa levantada, mas agora q as mulheres são minoria nessa casa, tá foda.",0,0
"@FelipeEmTudo dá até um negócio ruim, né? a gente estuda, a gente trabalha, a gente abre mão da vida e aí não consegue pagar aluguel e fica chorando sozinho",0,0
Estamos em Junho e até agora já fui chamada de: Racista reversa Liberal  Meritocrática Radical  Vamos ver daqui pro final do ano. Vou atualizando a lista,0,0
"cheguei na fase da vivência preta de fechar os olhos e tampar os ouvidos pra certas coisas mesmo que façam parte da realidade, ainda que por hora, o suficiente pra tentar me recompor e me curar um pouco",0,0
"@claramatheus Mano, que organização, caralho.   Meu color code pra fichamento é:   - lápis: esse trecho é importante/confuso/bem escrito/mal escrito/genial/problemático - caneta preta - o lápis tava longe - caneta azul - acabou a tinta da caneta preta",0,0
"@Luma75682106 Meu amor, você é meio doida, você é foda de mais, uma preta linda, sou louco por você e você nessa bobeira, você é linda pra caralho doida!❤",0,0
@RuanKleber11 Preto nojentoooooo cara,1,0
"Começa td normal, ai do nada CALCINHA PRETA HAHAHAHAHAHAHA https://t.co/fqFNtDAnir",0,0
Gente só eu que acho esse negócio de arrumar as coisas com miojo muita falta de juízo porra vc tá desperdiçando comida enquanto milhares passam fome pra arrumar a porra de um objeto quebrado que tem outras formas para arrumar,0,0
"Trocar um pra sempre por as vezes, uma aventura por uma paixão.... péssimo negócio coração 🎶",0,0
"Preciso urgente regular meu sono, esse negócio de ficar com sono o dia todo e n conseguir dormir a noite ta um cu",0,0
Deve ser mt bom ter a pele clarinha e combinar com qualquer cor de cabelo  A unica cor que combina cmg é PRETO,0,0
O negócio é guarda pra mim msm e já era,0,0
"@LulaOficial @cynaramenezes @antunes_arnaldo @ChicoCesarOf @otto_oficial @FernandaTakai E de outro lado, só no bairro onde está a cadeia do Lula, 200 mil gritaram ""lugar de ladrão é na cadeia""",0,0
"@jorgeraa Inocente é o caralho. É como aquelas bestas que confundiram dragões com “ladrões”. Não é inocente, não. Devem ser estes os apelos à pacificação que a Cartilha tem anunciado por aí....Estimo q se fodam todos . Paz ✌️",0,0
Deus olhou pra mim e falou: te prepara q hj é teu dia de estresse neguin,0,0
"""António Salvador: «O Sporting foi beneficiado todo o ano»”  Seria uma vergonha a actual direcção fazer qualquer tipo de negócio com o Braga.  #SportingCP",0,0
"manda ""oi preta"" e já quero discutir quem vai levar os moleque pro inglês",0,0
@dessaalvess_ Esse negócio é de irmãos pq a Kiara é igual,0,0
"São Paulo tem estátua de Borba Gato, bandeirante q escravizava índios. Tem restaurante “Senzala”. Tem Monumento às Bandeiras Tem rede d TV, escola de elite e rodovia “Bandeirantes”. Elegeu governador um coxinha herdeiro d família escravocrata.  Esperar o q dai?",0,0
Eu sou uma pessoa maravilhosa msm kk fui na chuva hj comprar um negócio pra fazer uma surpresinha pro meu neném e ainda fiz minha mãe ir na barra comprar os detalhes kkk,0,0
@dmzavuador Ficando cria a cada dia mais! O mundo é seu PRETO!,0,0
"Esse negócio de ""quem sente tua falta te procura"" é mentira, conheço muitas pessoas que sentem falta das outras mas não procuram por o simples fato de não fazer mais sentido tá na vida delas",0,0
uma das coisas boas do twitter é que eu percebi muitas coisas e tbm mudei pensamentos. gente eu infelizmente cresci dentro de uma família tão racista e preconceituosa que quando eu era criança eu queria ser branca e loira porque achava q era mais bonito e melhor,0,0
Como é que vc faz um negócio desses troca o pra sempre por as vezes 🎶🎶,0,0
Nada que um cafezinho preto não resolva,0,0
Esse ladrãozinho da força merece uma cana bem dura. #Ospingosnosis,0,0
porra alguém tem saia preta pra emprestar,0,0
Feliz por saber que não é só eu que sou apaixonada pelo bandidão de  good girls vulgo Rio,0,0
"@intxcavel KKKKKKKKKKKKKK a ""racista"" que nunca destilou ódio gratuito na internet? SIM! EU SOU MAIS DO QUE FÃ, não gostou mo? entra na fila!",0,0
Eu tô com um negócio que esse filme do rei leão vai ser meio ruim.,0,0
@F18ph O alusivo do Preto Jóia em 94,0,0
se até o gid’s eu não tiver sem aparelho o negócio vai fica loco,0,0
la vem o homem macaco correndo atrás de mim...,0,0
Única coisa boa de tá doente é q vou ver o meu neguin hoj,0,0
"Quando vc acha q tá começando a superar o ser, a pessoa vai e posta um negócio pra fuder tua cabeça",0,0
"@OppsLauane Vc gosta né kkk queria gostar do mesmo jeito, mas vai mesmo, arrumo uns negócios p você",0,0
"Ai cheguei em casa, tomei uma smirnoff ace e coloquei um negócio de hidratação na cara",0,0
"@evandrospsantos Tou pa ver essa puta, espero que te lembres que só vai vodka preta",0,0
Esse negócio de dengue e foda...,0,0
[03/06/19 19:47:01] Sargentão: Vou bater bolo [03/06/19 19:47:28] Minha preta: Vou bater siririca   sem limites p essa grt cara kkkkkkkkkkkkkkkkkkkkkkk,0,0
"@katyriica Eu achei esse negócio de postar ft beijando o menino bem ridicula, pra ganhar biscoito né...",0,0
"..GENTE SÓ PRA ESCLARECIMENTO O, RAFAEL SOPRANO DE BARRETOS, QUE FOI PRESO PELO DESVIO DE MILHOES DA PREFEITURA DE BARRETOS, É O DE COLETE PRETO, VIU...... https://t.co/AQofPSSFdA",0,0
"tem um menino mo bntinho q curtiu o meu negócio,  qr namorar cmg CRTZ",0,0
Após racismo com Sza 400 lojas da Sephora fecham nos EUA para treinamento sobre diversidade https://t.co/GnRuZV13qS,0,0
@xLuaax Eu pareço um negócio mano,0,0
"Esse negócio de curioscat é uma palhaçada, os outros fazem as pessoas perdem tempo perguntando p pessoa responder c ignorância, dando fora, mt mídia não tenho paciência acho que tenho 50 anos",0,0
Ó no teu cu puta loca ladrão vagabundo filho da puta cadela loca de coca,0,0
"Não espere ninguém para você mesmo se valorizar. Ame-se! Desapegue-se, faça um bom negócio!  ___ Kerley Carvalhêdo https://t.co/iQAIznvCo8",0,0
"@marcelloneves72 @luciano_hang Olha o senador  que está  respondendo por corrupção  no Ministério da Saúde  ,é  muito cara de PAU esse ladrão.",0,0
Alguém me me ensina a deixar o twitter preto (meu celular é android),0,0
ficar sem energia é um negócio que me deixa muito bolado e eu nem sei pq,0,0
"[#RUMOR] Cho Seungyoun aparentemente usava uma camisa branca de mangas compridas com um colete preto, que parecia a prova de balas em Yes or No (música performada).  #조승연 #승연 #ChoSeungyoun #SEUNGYOUN #LUIZINHO #LUIZY #WOODZ #曹承衍 #PRODUCE_X_101 #PRODUCEX101 https://t.co/HXAgbtrVgJ",0,0
"@Catarina__Ramos O lado preto já tens pintas o ouro de branco , depois de pintares não queres outra coisa",0,0
Ainda quero falar um dia do recalque e decalque que a mulher branca direciona à mulher preta,0,0
"INSUFICIENTE! A Ponte Preta recusou, nos últimos dias, uma oferta do @Corinthians pela compra de 70% dos direitos econômicos de Abner. O valor esteve muito abaixo do 1 milhão de euros negado pela diretoria do mercado europeu no início de maio. 📸: PontePress https://t.co/PkZg6JkQqs",0,0
"ou lavar um macaco na banheira fique ligado pois com phineas e ferb tudo pode acontecer (x2) maeee , phineas e ferb estão fazendo a abertura da serie",0,0
"Meu precioso, Jesus era anarquista Num era racista, jogado na pista Bebia vinho e chupava Madalena Respeitava as mina e fudia o sistema",0,0
"@liberdade__paz @AndreOliveira60 Tal qual, certo pai, que prefere um filho ladrão ao Carluxo ...",0,0
Não são só filmes que reproduzem e ajudam na fixação do imaginário popular moldado pelo racismo. Propagandas que tbm são produtos audiovisuais contribuíram bastante pra isso . Desde séculos passados até atualmente https://t.co/WGsJEiekv0,0,0
Oi gosta de um tapa na bunda? — só tapa na bunda e fogo nos racista https://t.co/N5ufLZPfEl,0,0
"O Senador @FlavioBolsonaro deu parecer favorável ao PL n°266/2018 que proíbe o saídão nos dias das mães para presos que mataram os próprios pais. Benefícios de liberdade para ladrões, estupradores e assassinos em datas comemorativas é algo escarnecedor. Sem cabimento!",0,0
Porque o negócio só ficava aberto até as 11h (segundo minha mãe) A gente chegou na esquina e passou o ônibus tivemos q ficar 2h esperando o próximo e o foda é q a gente tinha ido dormir 6h30 e tava caindo de sono Na parada nós parecíamos 2 chapados rindo d nada e pro meio d nada+,0,0
Gente q nervoso cara kkkkkkk até agora meu preto n ligou estou nervosa kkkk,0,0
Fazendo um essay sobre racismo e autoestima e tentando não chorar lembrando de tudo que minha avó já deixou de fazer nessa vida por ser negra e ter uma autoestima fodida por causa desse sistema de merda,0,0
"@kotdudinha @AndrKnapp4 Esse negócio de apostar não funciona comigo, ganhei 3 caixinhas de Skol de 18 faz 3 semanas e não vi nem a cor kkkkk",0,0
"tem VÁRIOS desenhos meus que eu me fazia branca e loira, sinceramente eu não sei como MEUS PAIS NUNCA FALARAM NADA sobre isso tipo dizer que não tinha nada de errado eu não ser branca ou ter cabelo preto e ENROLADO. outra coisa",0,0
@taehyungehgay calcinha preta,0,0
Ontem eu e o Felipe começamos e terminamos duas séries. Os olhos que condenam e como vender uma droga. Recomendo as duas! Principalmente os olhos que condenam que é uma história real sobre o racismo e sobre como a justiça incriminou uns cara só por serem negros,0,0
vi um vídeo da moça ensinando a usar giz pastel seco e achei uma porra de material agora vi um time lapse de um cara fazendo um trabalho com giz pastel seco e quero comprar esse negócio agora,0,0
"@er_eduardoo Aquela conversa ali não prova nada pra mim, absolutamente nada. Mas é aquela coisa, qualquer negócio é motivo pra gente duvidar da palavra da vítima, pq ela nunca é levada a sério, nem mesmo num tribunal, onde esse caso realmente deveria ser julgado.",0,0
@Brocagol @EuclidesFla Concordo! Trocar o Flamengo pelo West Ham está longe de ser um ótimo negócio,0,0
"@AmandaCeresa Fiz certo ué, esse negócio que é ruim",0,0
"a gente as vezes zoa o pau do pessoal falando que é pequeno, rolinha mixuruca, ninguém quer 6cm mas vocês sentariam nessa porra aqui? além de que vai te machucar toda e nem rezando você deve sentir prazer com isso te penetrando  https://t.co/md3igbdxMA",0,0
"@BCastanheiras TODO O LUXO,CARRÕES,ESCOLAS QUE A FAMÍLIA DELES TEM,EXISTE O GOSTO DO SANGUE SOFRIDO DO POVO QUE MORREU POR FALTA DE REMÉDIO E EQUIPAMENTOS PARA GERAR MENOS SOFRIMENTO NO POVO,SÃO LADRÕES CORRUPTOS E ASSASSINOS P MORREU PESSOAS,A VIDA DELES É UMA TRAGEDIA TOTAL.PAGAM TUDO C DOR.",0,0
"@senadorhumberto @LulaOficial O maior presidente da nossa história está em mandato atualmente,PR Jair Messias Bolsonaro. Enquanto que o maior ladrão dos cofres públicos da história do Brasil está preso em Curitiba.Espero que ele vá para cela comum brevemente porque aí é que lugar de bandido ordinário.",0,0
Mano POR FAVOR PAREM DE IMPACAR A VIDA DAS PESSOAS porra velho não quer nada fala deixa preto no preto cara transparencia è a questao mano Ninguèm veio ao mundo para servir de alimento para seu ego SUA BOSTA,0,0
"Não troquem tiros entre nós, atire num racista.",0,0
"@dornelax @meunomeehcaio @ofc_batistars @arrozmulo @viana1N @Octlippel negócio é o seguinte: para de ser tóxica com gente que ta pouco se fudendo pra você, tu vem da puta que pariu tentar humilhar quem ta quieto e suave, de gente igual você eu tenho pena",0,0
"Bom dia, ganhem o hábito de apoiar sempre o negócio dos vossos amigos e tudo que é nacional...vais almoçar o que hoje? https://t.co/gFmgznad47",0,0
"Esse negócio de crédito de graça, funciona mesmo ou é meme?",0,0
Estou aq no studio pra por piercings nas tetas. Enquanto os negócios esteriliza o cara ta me mostrando fotos dos demônios que moravam com ele no Studio kkkkk kkkkk Bixo é esse homi q eu vou deixar meu furar?,0,0
Faço carinho na tela do celular/pc toda vez q vejo o All Star amarelo e o preto,0,0
"@lyncom02 que cor você  quer ? Rosa, branco, preto, vermelho",0,0
Hj foi o melhor dia namoral kkkkkkkkkkkkkkkkkkkk quase fomos expulsos da biblioteca de tanto que nos rimos Kkkk pra completar o menino bate a cabeça no negócio lá kkkkkkkkkkkkkkkkkk ai msm que eu rir,0,0
"@soueumesmadesde @TheMarceloR @Camilageorg Kkkkkkkk, desde quando em nossa sociedade pratriarcal, misógena e branca há espaço pra preto ser opressor? Aff.",0,0
qual o nome do lugar que vc ficou em ouro preto? — chama arcanjo pousada   mas lá eh meio caro a gente conseguiu ficar lá por causa de Contatos https://t.co/DfdMxb4dEh,0,0
q negócio é esse de grupo de encontro pra simulação de Meninas Malvadas (traje obrigatório) na Undb?  HAUAHAUAHUA,0,0
"@Kpopmulti5 @canalpedrugo @roogomes Simm, ficou tão lindaa a preta",0,0
"é tão simples raciocinar, se você tem condições de vida onde nunca precisou passar necessidade, ESSE NÃO É SEU LOCAL DE FALA AMOR  eu sempre tive condições estudei em colégio particular a vida toda nunca me faltou nada, eu militar sobre isso seria igual branco com racismo reverso",0,0
Combinaram de ir de preto EU NÃO TENHO ROUPA PRETA  agr tão combinando de ir de rosa EU NÃO TENHO ROUPA ROSA CASSETA COMBINA PARA IR DE CINZA,0,0
"@EstadaoPolitica @jairbolsonaro Se o governo foi o q menos aprovou projetos é porque não negociou com uma turma de 228 deputados comunistas, ladrões do Centrão. E a imprensa vermelha pode gritar porque não engana mais ninguém. Vocês vão engolir Guedes, Moro e Bolsonaro. O choro é livre, seus idiotas inúteis.",0,0
"Alô webamigos, que tal adotar uma bolinha de pelo e felicidade? São quatro bichanos: a pretinha é fêmea, o Oncinha é macho, o malhado com branco e nariz com ponta preta é macho, o malhado com branco com duas pintinhas no nariz é fêmea. VOCÊ QUER EU SEI. Ou dá aquele RT dos bróder https://t.co/5u4AgvGdJe",0,0
Rebolando na rola do negão @_P_O_R_N_O_ @troubleBEL @LUCAS__LUCASS @hot_connection2 @new_gaywanking @DivulgaGeralBra @homensdobrasil https://t.co/y0To8NHAuJ,0,0
"@zebonerges @daviddcn @lancenet O cara é do ES não é carioca e torce pro urubu no teu estado nem time pra torcer tem aí vai torcer pra times de outros estados, não tem nada mais nanico que torcedor espiritobaca 😂😂😂😂 😂😂😂😂",0,0
"@ritxinha Pois és, até em preto e branco",0,0
@GrupoMetropole Ladrão só faz ampliar o quadrilhao,0,0
esse negócio de ficar esquecendo as coisas ainda vai fuder minha vida,0,0
O negócio aq tá tão feio q eu tô recorrendo a hipnose pra perder a timidez kkk,0,0
"@disorderkiz eles começaram a encher de farofa depois de que o mistério do menino lá que morreu foi desvendado, aquele negócio de guerra de gangues então kk",0,0
@planteumbruno Peguei o preto pq igual é muito lindo e o azul do redmi é meio cagado,0,0
Q mane beijar na boca o negócio é dançar e ser feliz maksksksksksksksks,0,0
ai o negócio é ir dormir,0,0
Qual melhor foto de suspensórios?  Primeiro: preto Segundo: branco  Cite sua resposta usando: My #TeenChoice nominee for #ChoiceMaleArtist is @Louis_Tomlinson https://t.co/1jTgUajsVb,0,0
ora ora seria uma pena se o negócio q uso pra fazer resumo simplesmente não funcionasse mais,0,0
"@jlbraga Gostei mais da picaretagem da Grow em falar que seu negócio é de “aluguel de bens móveis” e que eles não estão no modal de transporte. Foda-se onde largam os bens no caso, “estamos inovando”.",0,0
@karlashits meu preto tá ruim,0,0
O @EsquerdaNet é anti-touradas e anti-capitalista mas aproveita uma festa tipicamente tauromáquica para fazer negócio e obter capital.  Alguém consegue encontrar coerência nisto? https://t.co/I7DTnNT0RK,0,0
"Caldo de mocotó ? De onde minha mãe tirou a ideia de fazer esse negócio véi, Deus me livre",0,0
Esse negócio de dengue n é de Deus,0,0
"Eu em meu 7°filme com a @indyaradourado essa preta espetacular em uma cena que teve muita Química ,dirigido pelo diretor @BradMontana.  #porn #sexy https://t.co/lJFIw2G51O",0,0
"eu estar na faculdade hj é a definição daquele meme ""guerreira""   tô de preto pra representar o luto  minha vontade de estudar q morreu",0,0
Bom hj eu consegui resolver o negócio do cartão agora estou com o provisório até o fixo chega 😋,0,0
@ShawnMendes pinta sua unha de preto eu nunca te pedi nada,0,0
@GBL_CRFla @ThomascMelo @luischazylp @fckcabeeyo @cabelloxharmo censurava!!! eu que nem mecho com essas coisas sei fazer. ele poderia ter colocado uma tarja preta e escrito “nude” “conteúdo explícito” o caralho que fosse,0,0
"@Ane_Kine @wongyukchanmin @duqwicked @7banglove @Vanguardneed Aquele negócio, né:  Mulher pode tudo, menos discordar das feministas aborteiras...",0,0
"Alguém fala pra essa ex bbb que existe a presunção de inocência? Ou seja,  até que de PROVE ao contrário, ninguém é bandido, estuprador, ladrão, etc. Alguém manda ela estudar, pq isso não é feminismo, é  pagação de mico. https://t.co/Nj0tIENXbz",0,0
"Minhas cores preferidas sao:  Preto, preto claro, preto escuro,  preto fosco, preto brilhante, preto blackout, e preto glitter.",0,0
"vou pintar o cabelo de preto, se ele quebrar de novo eu vou ficar muito puta, mas fds",0,0
